"species_1","cluster_1","cluster_1_accession","species_2","cluster_2","cluster_2_accession","dist","similarity"
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc FEZF2 ARSJ","CS201912132_75",2.10024270079162,1
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc FEZF2 ARSJ","CS201912132_75",7.22154288342156,0.762353451061457
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc FEZF2 ARSJ","CS201912132_75",7.48422158762335,0.75016422463319
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc FEZF2 ARSJ","CS201912132_75",7.71236991031274,0.739577330758633
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc FEZF2 ARSJ","CS201912132_75",8.18681478461826,0.717561400619895
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc FEZF2 ARSJ","CS201912132_75",8.70036851162562,0.693730680575058
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc FEZF2 ARSJ","CS201912132_75",8.98716986748436,0.680422077286796
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc FEZF2 ARSJ","CS201912132_75",9.10583281655802,0.674915694272992
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc FEZF2 ARSJ","CS201912132_75",9.59540247770069,0.652197920214331
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc FEZF2 ARSJ","CS201912132_75",10.0956665041836,0.628983889555673
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc FEZF2 ARSJ","CS201912132_75",12.5632140928134,0.514480902449309
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc FEZF2 ARSJ","CS201912132_75",13.0074875700285,0.493865032478789
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc FEZF2 ARSJ","CS201912132_75",14.4743444671303,0.42579765369766
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc FEZF2 ARSJ","CS201912132_75",14.4761401093213,0.425714329511495
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc FEZF2 ARSJ","CS201912132_75",14.5102723325501,0.424130472918704
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc FEZF2 ARSJ","CS201912132_75",14.6142052751309,0.419307614612306
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc FEZF2 ARSJ","CS201912132_75",14.7409579866397,0.413425837839908
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc FEZF2 ARSJ","CS201912132_75",14.8563590088264,0.40807081983888
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc FEZF2 ARSJ","CS201912132_75",15.6086006320547,0.373164132210128
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc FEZF2 ARSJ","CS201912132_75",15.8729880789509,0.360895614041508
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc FEZF2 ARSJ","CS201912132_75",15.906013081947,0.35936313640676
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc FEZF2 ARSJ","CS201912132_75",16.5975414731296,0.327273758749313
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc FEZF2 ARSJ","CS201912132_75",16.765474072777,0.31948108865826
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc FEZF2 ARSJ","CS201912132_75",16.9542675805848,0.310720398210022
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc FEZF2 ARSJ","CS201912132_75",17.0585297291789,0.305882263573364
"mouse","L5/6 NP_1","CS202002013_86","marmoset","Exc FEZF2 ARSJ","CS201912132_75",17.6888574025693,0.276632816960226
"mouse","L5/6 NP_3","CS202002013_88","marmoset","Exc FEZF2 ARSJ","CS201912132_75",17.8034786455988,0.271313983486376
"mouse","L5 ET_3","CS202002013_72","marmoset","Exc FEZF2 ARSJ","CS201912132_75",17.81269837543,0.270886155220428
"mouse","L5 ET_4","CS202002013_73","marmoset","Exc FEZF2 ARSJ","CS201912132_75",18.9999517285344,0.215793375648956
"mouse","L5 ET_1","CS202002013_70","marmoset","Exc FEZF2 ARSJ","CS201912132_75",19.2872231949914,0.202462957556384
"mouse","L6 IT Car3","CS202002013_69","marmoset","Exc FEZF2 ARSJ","CS201912132_75",19.8917310606425,0.174411641883571
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc FEZF2 CRYM","CS201912132_77",2.61960153932117,0.975899902127218
"mouse","L5/6 NP_3","CS202002013_88","marmoset","Exc FEZF2 CRYM","CS201912132_77",2.91715095962069,0.962092550409645
"mouse","L5/6 NP_1","CS202002013_86","marmoset","Exc FEZF2 CRYM","CS201912132_77",2.99771649983543,0.958354022709132
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc FEZF2 CRYM","CS201912132_77",9.28025356668186,0.666821950916414
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc FEZF2 CRYM","CS201912132_77",9.71961682150397,0.646433932734426
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc FEZF2 CRYM","CS201912132_77",12.5297193765823,0.516035176449297
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc FEZF2 CRYM","CS201912132_77",13.7760762429196,0.458199783586461
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc FEZF2 CRYM","CS201912132_77",13.9801244502996,0.448731220805192
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc FEZF2 CRYM","CS201912132_77",14.5387103459367,0.422810847921341
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc FEZF2 CRYM","CS201912132_77",14.6965267803652,0.415487603887546
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc FEZF2 CRYM","CS201912132_77",14.7868724067131,0.41129524539505
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc FEZF2 CRYM","CS201912132_77",14.8516358552867,0.408289990967068
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc FEZF2 CRYM","CS201912132_77",14.9916882701402,0.401791060642044
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc FEZF2 CRYM","CS201912132_77",15.0574073154304,0.398741463126608
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc FEZF2 CRYM","CS201912132_77",15.2011562874786,0.392070999396209
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc FEZF2 CRYM","CS201912132_77",15.2664002565912,0.389043447105631
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc FEZF2 CRYM","CS201912132_77",15.4265722599254,0.381610896294013
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc FEZF2 CRYM","CS201912132_77",15.8609841354478,0.361452639727454
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc FEZF2 CRYM","CS201912132_77",16.1065604449803,0.350057025258416
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc FEZF2 CRYM","CS201912132_77",16.2333891407452,0.3441717225462
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc FEZF2 CRYM","CS201912132_77",16.48809846023,0.332352303922127
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc FEZF2 CRYM","CS201912132_77",16.8213127803259,0.316889973966098
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc FEZF2 CRYM","CS201912132_77",16.8528095008008,0.315428414077629
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc FEZF2 CRYM","CS201912132_77",16.967117258958,0.310124127417164
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc FEZF2 CRYM","CS201912132_77",17.1415390903293,0.302030333886857
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc FEZF2 CRYM","CS201912132_77",17.2987872659421,0.294733459083851
"mouse","L5 ET_3","CS202002013_72","marmoset","Exc FEZF2 CRYM","CS201912132_77",17.6426269072413,0.278778076421423
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc FEZF2 CRYM","CS201912132_77",18.1977762855045,0.253017170170098
"mouse","L5 ET_4","CS202002013_73","marmoset","Exc FEZF2 CRYM","CS201912132_77",18.3113729154177,0.247745882390193
"mouse","L5 ET_1","CS202002013_70","marmoset","Exc FEZF2 CRYM","CS201912132_77",19.118308493912,0.210301200647983
"mouse","L6 IT Car3","CS202002013_69","marmoset","Exc FEZF2 CRYM","CS201912132_77",21.3301285988225,0.107664878608579
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc FEZF2 NRP1","CS201912132_74",3.54966345749597,0.932741720167281
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc FEZF2 NRP1","CS201912132_74",3.99276842908805,0.912180073014957
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc FEZF2 NRP1","CS201912132_74",4.83257296396501,0.873210154756043
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc FEZF2 NRP1","CS201912132_74",5.4730947151986,0.843487666662685
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc FEZF2 NRP1","CS201912132_74",5.51575213158759,0.84150821077649
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc FEZF2 NRP1","CS201912132_74",5.9449321296363,0.821592731938585
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc FEZF2 NRP1","CS201912132_74",8.47196874777229,0.704329242214194
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc FEZF2 NRP1","CS201912132_74",9.14772558429823,0.672971720804553
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc FEZF2 NRP1","CS201912132_74",10.7277085616713,0.599654889421017
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc FEZF2 NRP1","CS201912132_74",10.9023766440178,0.591549668969353
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc FEZF2 NRP1","CS201912132_74",10.9907898980926,0.587446979425286
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc FEZF2 NRP1","CS201912132_74",11.9895561400022,0.541100672409117
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc FEZF2 NRP1","CS201912132_74",12.2823865306035,0.527512300458815
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc FEZF2 NRP1","CS201912132_74",12.4539081761674,0.519553085868197
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc FEZF2 NRP1","CS201912132_74",12.5178069237512,0.516587956642558
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc FEZF2 NRP1","CS201912132_74",12.6050128130004,0.512541293121939
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc FEZF2 NRP1","CS201912132_74",12.7323332962301,0.506633169721684
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc FEZF2 NRP1","CS201912132_74",13.484452942454,0.471732142259904
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc FEZF2 NRP1","CS201912132_74",13.6088240571591,0.465960880052398
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc FEZF2 NRP1","CS201912132_74",14.2055881853035,0.438268901350418
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc FEZF2 NRP1","CS201912132_74",14.7238262183926,0.414220812837653
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc FEZF2 NRP1","CS201912132_74",14.8522400365298,0.408261954807844
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc FEZF2 NRP1","CS201912132_74",14.9823559403119,0.402224113948463
"mouse","L5/6 NP_1","CS202002013_86","marmoset","Exc FEZF2 NRP1","CS201912132_74",15.8030521053048,0.364140892035566
"mouse","L5/6 NP_3","CS202002013_88","marmoset","Exc FEZF2 NRP1","CS201912132_74",15.9456530759669,0.357523699653819
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc FEZF2 NRP1","CS201912132_74",15.9636857766261,0.356686918186833
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc FEZF2 NRP1","CS201912132_74",16.5811954762991,0.328032271157725
"mouse","L5 ET_3","CS202002013_72","marmoset","Exc FEZF2 NRP1","CS201912132_74",17.3541213871642,0.29216575899246
"mouse","L5 ET_4","CS202002013_73","marmoset","Exc FEZF2 NRP1","CS201912132_74",18.4169768127137,0.242845485840119
"mouse","L5 ET_1","CS202002013_70","marmoset","Exc FEZF2 NRP1","CS201912132_74",18.7499945614122,0.227392277496287
"mouse","L6 IT Car3","CS202002013_69","marmoset","Exc FEZF2 NRP1","CS201912132_74",19.8603104297403,0.175869670945157
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",6.4076307985289,0.800121867521432
"mouse","L5 ET_3","CS202002013_72","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",7.33306864205377,0.757178259076697
"mouse","L5 ET_4","CS202002013_73","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",7.73883203082393,0.738349394220484
"mouse","L5 ET_1","CS202002013_70","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",9.60565615945089,0.651722112900767
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.3600809446734,0.384696329883244
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.376995670871,0.383911426408784
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.5872016478674,0.374157121209318
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.7427946897817,0.366937050498526
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.7497901269328,0.366612437326481
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.8376956686,0.362533307444457
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",15.9818535559467,0.355843868589377
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",16.0474919669934,0.352798012789718
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",16.3970221494397,0.336578568772365
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",16.5124720984776,0.331221280391371
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",16.5985487387385,0.327227018041429
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",16.8625159441898,0.31497800057098
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",16.8717073141738,0.31455148830284
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",17.0127791952274,0.308005251119094
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",17.7623640388419,0.273221847516663
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",17.8168868889728,0.270691793290229
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",17.9887683275039,0.262715883025868
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.1173704338789,0.256748287751937
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.390227003156,0.24408677217356
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.4934704370022,0.239295909525569
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.5215939752985,0.23799087729123
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.7745905590684,0.226250935697866
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.7954790826751,0.225281633885723
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",18.9587383834699,0.217705821488005
"mouse","L5/6 NP_1","CS202002013_86","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",19.3268601949486,0.200623659738604
"mouse","L5/6 NP_3","CS202002013_88","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",19.6219269205205,0.186931513889277
"mouse","L6 IT Car3","CS202002013_69","marmoset","Exc FEZF2 PDZRN4","CS201912132_72",21.4255023862151,0.103239195554513
"mouse","L5 ET_4","CS202002013_73","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",5.06109779579382,0.862605789517881
"mouse","L5 ET_1","CS202002013_70","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",5.50324412393853,0.842088626832158
"mouse","L5 ET_3","CS202002013_72","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",7.42891882706489,0.752730469478213
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",8.16455252948064,0.718594448462509
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.2708699910882,0.296028919960622
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.4637579200873,0.287078233802054
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.4728997479531,0.286654020464459
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.6074211908897,0.280411746914366
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.6319704029957,0.279272576131927
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.6963500888994,0.276285129657172
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",17.69749799203,0.276231862867924
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.0703012830889,0.258932463810324
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.188284751681,0.253457611108307
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.251019334758,0.250546503257626
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.3247744394236,0.247124003996632
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.6815864916769,0.230566655312936
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.6852407404255,0.230397085169985
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",18.9672347720685,0.21731155882874
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",19.3039337595455,0.201687527908545
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",19.3452186845616,0.199771760505076
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",19.410506818136,0.196742158826342
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",19.6228654648803,0.186887962091847
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",19.9880829894582,0.16994056958746
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.1474734093397,0.16254428702875
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.1642978640395,0.161763572472954
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.2107599776955,0.15960756509729
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.2877872395418,0.156033226101493
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.4098362614859,0.150369717259595
"mouse","L5/6 NP_1","CS202002013_86","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.7109464843213,0.136397131635801
"mouse","L5/6 NP_3","CS202002013_88","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",20.9732185537627,0.124226774507133
"mouse","L6 IT Car3","CS202002013_69","marmoset","Exc FEZF2 PIEZO2","CS201912132_71",23.0356412080275,0.0285230257011012
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc FEZF2 RGS4","CS201912132_73",2.13167500723755,0.998541429151646
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc FEZF2 RGS4","CS201912132_73",2.48468776001439,0.982160381480734
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc FEZF2 RGS4","CS201912132_73",4.36886963990727,0.894727638747201
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc FEZF2 RGS4","CS201912132_73",5.37458674767376,0.848058786825613
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc FEZF2 RGS4","CS201912132_73",5.46804609427426,0.843721940635462
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc FEZF2 RGS4","CS201912132_73",6.85294411047127,0.779457745520064
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc FEZF2 RGS4","CS201912132_73",7.38384411356251,0.754822096550683
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc FEZF2 RGS4","CS201912132_73",8.78437420004112,0.689832517758736
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc FEZF2 RGS4","CS201912132_73",9.91904010914292,0.637179982683594
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc FEZF2 RGS4","CS201912132_73",10.3130788912638,0.61889518128949
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc FEZF2 RGS4","CS201912132_73",10.7179338090986,0.600108472716819
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc FEZF2 RGS4","CS201912132_73",10.7438615518845,0.598905333206322
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc FEZF2 RGS4","CS201912132_73",11.9248134861509,0.544104961888001
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc FEZF2 RGS4","CS201912132_73",12.0522293523354,0.538192412379292
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc FEZF2 RGS4","CS201912132_73",12.2365305091928,0.529640182997953
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc FEZF2 RGS4","CS201912132_73",12.3454508400962,0.524585892129351
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc FEZF2 RGS4","CS201912132_73",12.6940703934064,0.508408704543733
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc FEZF2 RGS4","CS201912132_73",13.0697666098091,0.490975063457785
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc FEZF2 RGS4","CS201912132_73",14.0435363506497,0.445788683023293
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc FEZF2 RGS4","CS201912132_73",14.4639151321753,0.426281611944861
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc FEZF2 RGS4","CS201912132_73",14.6510236232369,0.417599112268568
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc FEZF2 RGS4","CS201912132_73",14.7504192413483,0.412986801960356
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc FEZF2 RGS4","CS201912132_73",15.0710930415386,0.398106396744371
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc FEZF2 RGS4","CS201912132_73",15.3828102005521,0.383641611544757
"mouse","L5/6 NP_1","CS202002013_86","marmoset","Exc FEZF2 RGS4","CS201912132_73",15.9107035592601,0.359145481571742
"mouse","L5/6 NP_3","CS202002013_88","marmoset","Exc FEZF2 RGS4","CS201912132_73",16.0162721452231,0.354246723593148
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc FEZF2 RGS4","CS201912132_73",16.0335357170701,0.35344563243944
"mouse","L5 ET_3","CS202002013_72","marmoset","Exc FEZF2 RGS4","CS201912132_73",16.0830613184237,0.351147468335389
"mouse","L5 ET_4","CS202002013_73","marmoset","Exc FEZF2 RGS4","CS201912132_73",17.1779931159007,0.300338737404904
"mouse","L5 ET_1","CS202002013_70","marmoset","Exc FEZF2 RGS4","CS201912132_73",17.5930678712175,0.281077792013125
"mouse","L6 IT Car3","CS202002013_69","marmoset","Exc FEZF2 RGS4","CS201912132_73",19.1546510129115,0.208614778467683
"mouse","L4/5 IT_1","CS202002013_61","marmoset","Exc RORB ACTA2","CS201912132_63",5.55526004475377,0.839674903045076
"mouse","L4/5 IT_2","CS202002013_62","marmoset","Exc RORB ACTA2","CS201912132_63",6.75756030654724,0.783883893376824
"mouse","L5 IT_3","CS202002013_65","marmoset","Exc RORB ACTA2","CS201912132_63",7.06717521048104,0.769516660292272
"mouse","L5 IT_2","CS202002013_64","marmoset","Exc RORB ACTA2","CS201912132_63",8.22412755391956,0.715829955373653
"mouse","L5 IT_1","CS202002013_63","marmoset","Exc RORB ACTA2","CS201912132_63",8.35968511671702,0.709539602175728
"mouse","L5/6 NP CT","CS202002013_74","marmoset","Exc RORB ACTA2","CS201912132_63",9.26234631931401,0.667652910904347
"mouse","L5 IT_4","CS202002013_66","marmoset","Exc RORB ACTA2","CS201912132_63",9.94396749676191,0.636023263211886
"mouse","L6 IT_1","CS202002013_67","marmoset","Exc RORB ACTA2","CS201912132_63",11.4474847322451,0.566254714300404
"mouse","L6 IT_2","CS202002013_68","marmoset","Exc RORB ACTA2","CS201912132_63",11.5699941948127,0.560569839375429
"mouse","L2/3 IT_3","CS202002013_60","marmoset","Exc RORB ACTA2","CS201912132_63",11.6014199095962,0.559111574403663
"mouse","L6 CT Kit_2","CS202002013_80","marmoset","Exc RORB ACTA2","CS201912132_63",12.4324112487994,0.520550619779432
"mouse","L6 CT Kit_1","CS202002013_79","marmoset","Exc RORB ACTA2","CS201912132_63",12.494073749082,0.517689260384647
"mouse","L2/3 IT_1","CS202002013_58","marmoset","Exc RORB ACTA2","CS201912132_63",12.5509843140249,0.51504840769597
"mouse","L2/3 IT_2","CS202002013_59","marmoset","Exc RORB ACTA2","CS201912132_63",13.6661106537122,0.463302578159169
"mouse","L6 CT Cpa6","CS202002013_76","marmoset","Exc RORB ACTA2","CS201912132_63",14.4747838010748,0.425777267039581
"mouse","L6 CT Grp","CS202002013_77","marmoset","Exc RORB ACTA2","CS201912132_63",14.5476553602128,0.422395767434529
"mouse","L6b Col6a1","CS202002013_81","marmoset","Exc RORB ACTA2","CS201912132_63",14.575688940611,0.421094909566712
"mouse","L6 CT Gpr139","CS202002013_75","marmoset","Exc RORB ACTA2","CS201912132_63",14.7761227707118,0.411794066750362
"mouse","L6 CT Pou3f2","CS202002013_78","marmoset","Exc RORB ACTA2","CS201912132_63",14.9194665988829,0.405142403137273
"mouse","L6b Ror1","CS202002013_84","marmoset","Exc RORB ACTA2","CS201912132_63",15.1594532599563,0.394006168243483
"mouse","L6b Kcnip1","CS202002013_85","marmoset","Exc RORB ACTA2","CS201912132_63",15.3643716349452,0.384497226589296
"mouse","L5/6 NP_2","CS202002013_87","marmoset","Exc RORB ACTA2","CS201912132_63",15.7441676404424,0.366873340703212
"mouse","L6b Shisa6_1","CS202002013_82","marmoset","Exc RORB ACTA2","CS201912132_63",16.0747804974875,0.351531727888176
"mouse","L5 ET_2","CS202002013_71","marmoset","Exc RORB ACTA2","CS201912132_63",16.1272036697594,0.349099106184593
"mouse","L6b Shisa6_2","CS202002013_83","marmoset","Exc RORB ACTA2","CS201912132_63",16.4109088361419,0.335934177103593
