"species_1","cluster_1","cluster_1_accession","species_2","cluster_2","cluster_2_accession","dist","similarity"
"marmoset","Inh SST MPP5","CS201912132_30","mouse","Pvalb Gpr149","CS202002013_50",24.195263153832,0.302802378157831
"marmoset","Inh PAX6 MEIS2","CS201912132_26","mouse","Pvalb Gpr149","CS202002013_50",24.4270561209064,0.295595236728125
"marmoset","Inh SST AIM1","CS201912132_38","mouse","Pvalb Gpr149","CS202002013_50",24.91636220066,0.280381237081331
"marmoset","Inh VIP FIGN","CS201912132_20","mouse","Pvalb Gpr149","CS202002013_50",25.0021087837613,0.277715117572507
"marmoset","Inh SST CBLN4","CS201912132_33","mouse","Pvalb Gpr149","CS202002013_50",25.0413512668258,0.276494950588718
"marmoset","Inh SST PCSK5","CS201912132_40","mouse","Pvalb Gpr149","CS202002013_50",25.075587872595,0.275430431406079
"marmoset","Inh SNCG LOC108587895","CS201912132_18","mouse","Pvalb Gpr149","CS202002013_50",25.1590667758526,0.272834820893094
"marmoset","Inh VIP LOC108589153","CS201912132_19","mouse","Pvalb Gpr149","CS202002013_50",25.1751715400136,0.272334075273132
"marmoset","Inh PAX6 ANKRD6","CS201912132_9","mouse","Pvalb Gpr149","CS202002013_50",25.2088238125816,0.271287724769535
"marmoset","Inh SST LOC108588801","CS201912132_28","mouse","Pvalb Gpr149","CS202002013_50",25.4681109595412,0.263225706483868
"marmoset","Inh SST LOC103788138","CS201912132_29","mouse","Pvalb Gpr149","CS202002013_50",25.6490921816339,0.257598455233728
"marmoset","Inh VIP LOC100397259","CS201912132_16","mouse","Pvalb Gpr149","CS202002013_50",25.7537372205301,0.254344725818374
"marmoset","Inh SST LTBP1","CS201912132_37","mouse","Pvalb Gpr149","CS202002013_50",25.9171849989062,0.249262642138287
"marmoset","Inh GAD1 NPSR1","CS201912132_17","mouse","Pvalb Gpr149","CS202002013_50",25.987253329797,0.247084006708372
"marmoset","Inh VIP GPR149","CS201912132_21","mouse","Pvalb Gpr149","CS202002013_50",26.1489495413912,0.242056384514671
"marmoset","Inh VIP CIT","CS201912132_24","mouse","Pvalb Gpr149","CS202002013_50",26.1646135845475,0.241569342238051
"marmoset","Inh VIP LOC108588071","CS201912132_22","mouse","Pvalb Gpr149","CS202002013_50",26.5220030663683,0.230457026909928
"marmoset","Inh GAD1 LOC108589948","CS201912132_14","mouse","Pvalb Gpr149","CS202002013_50",26.5441903041708,0.229767158866063
"marmoset","Inh VIP VAT1L","CS201912132_23","mouse","Pvalb Gpr149","CS202002013_50",26.7958651622151,0.221941829568457
"marmoset","Inh LAMP5 TRPC6","CS201912132_4","mouse","Pvalb Gpr149","CS202002013_50",27.4153853550965,0.202679080982897
"marmoset","Inh VIP THSD7B","CS201912132_15","mouse","Pvalb Gpr149","CS202002013_50",27.4452616030066,0.201750138458045
"marmoset","Inh VIP LOC108588539","CS201912132_25","mouse","Pvalb Gpr149","CS202002013_50",27.7497016909848,0.192284179250462
"marmoset","Inh SNCG CNTN4","CS201912132_11","mouse","Pvalb Gpr149","CS202002013_50",27.8126632013325,0.190326516274612
"marmoset","Inh VIP CYP19A1","CS201912132_10","mouse","Pvalb Gpr149","CS202002013_50",28.291519694594,0.175437425742539
"marmoset","Inh PAX6 HMBOX1","CS201912132_7","mouse","Pvalb Gpr149","CS202002013_50",28.4193037310613,0.171464235205731
"marmoset","Inh PAX6 CDH4","CS201912132_12","mouse","Pvalb Gpr149","CS202002013_50",28.8113077367284,0.159275650083788
"marmoset","Inh GAD1 PCP4","CS201912132_13","mouse","Pvalb Gpr149","CS202002013_50",28.8468012091118,0.158172051132848
"marmoset","Inh SNCG PLPPR1","CS201912132_8","mouse","Pvalb Gpr149","CS202002013_50",29.1645451976622,0.148292433589549
"marmoset","Inh LAMP5 WWP1","CS201912132_5","mouse","Pvalb Gpr149","CS202002013_50",29.3939006672576,0.141161081297397
"marmoset","Inh LAMP5 LOC108591196","CS201912132_6","mouse","Pvalb Gpr149","CS202002013_50",30.2356432131886,0.11498877049567
"marmoset","Inh SST NPY","CS201912132_1","mouse","Pvalb Gpr149","CS202002013_50",30.3260188937265,0.11217871840624
"marmoset","Inh LAMP5 COL5A2","CS201912132_2","mouse","Pvalb Gpr149","CS202002013_50",30.4434154247131,0.108528506698541
"marmoset","Inh LAMP5 TOX2","CS201912132_3","mouse","Pvalb Gpr149","CS202002013_50",30.693863818116,0.100741311880339
"marmoset","Inh PVALB ADAMTS3","CS201912132_48","mouse","Pvalb Il1rapl2","CS202002013_55",3.79451556123221,0.937123061081784
"marmoset","Inh PVALB SST EYS","CS201912132_49","mouse","Pvalb Il1rapl2","CS202002013_55",6.57288041176357,0.850735330367433
"marmoset","Inh PVALB GSTK1","CS201912132_45","mouse","Pvalb Il1rapl2","CS202002013_55",7.92334892985119,0.808745196977842
"marmoset","Inh PVALB OSBP2","CS201912132_43","mouse","Pvalb Il1rapl2","CS202002013_55",8.45305310647467,0.792275098833725
"marmoset","Inh PVALB C8H7orf62","CS201912132_46","mouse","Pvalb Il1rapl2","CS202002013_55",8.95078670678681,0.776799062191876
"marmoset","Inh PVALB PCDH19","CS201912132_50","mouse","Pvalb Il1rapl2","CS202002013_55",9.29411280683991,0.766124019757142
"marmoset","Inh PVALB LOC103790362","CS201912132_42","mouse","Pvalb Il1rapl2","CS202002013_55",10.1312877019192,0.740093730976641
"marmoset","Inh PVALB OTOGL","CS201912132_41","mouse","Pvalb Il1rapl2","CS202002013_55",10.3615729711037,0.732933468415016
"marmoset","Inh PVALB SST LRRC6","CS201912132_47","mouse","Pvalb Il1rapl2","CS202002013_55",10.7206217985932,0.721769559032656
"marmoset","Inh PVALB LOC103789439","CS201912132_44","mouse","Pvalb Il1rapl2","CS202002013_55",11.1644240179769,0.707970411447263
"marmoset","Inh PVALB KLHL29","CS201912132_51","mouse","Pvalb Il1rapl2","CS202002013_55",15.3875782025825,0.576659829111354
"marmoset","Inh SST KIRREL3","CS201912132_31","mouse","Pvalb Il1rapl2","CS202002013_55",15.5398665751911,0.571924724964999
"marmoset","Inh SST LOC103788660","CS201912132_32","mouse","Pvalb Il1rapl2","CS202002013_55",16.8143018055271,0.532298695478594
"marmoset","Inh SST VAPA","CS201912132_39","mouse","Pvalb Il1rapl2","CS202002013_55",18.3892978909978,0.483327323816669
"marmoset","Inh PVALB FAM19A4","CS201912132_52","mouse","Pvalb Il1rapl2","CS202002013_55",18.6342589264092,0.475710747484521
"marmoset","Inh SST ABI3BP","CS201912132_34","mouse","Pvalb Il1rapl2","CS202002013_55",18.7353045277401,0.472568935423382
"marmoset","Inh SST TMEFF2","CS201912132_35","mouse","Pvalb Il1rapl2","CS202002013_55",19.1230112830284,0.460513964757605
"marmoset","Inh SST P4HA1","CS201912132_36","mouse","Pvalb Il1rapl2","CS202002013_55",19.4280454118587,0.451029535030876
"marmoset","Inh SST LOC108589054","CS201912132_27","mouse","Pvalb Il1rapl2","CS202002013_55",19.8128302758774,0.439065414764437
"marmoset","Inh SST MPP5","CS201912132_30","mouse","Pvalb Il1rapl2","CS202002013_55",20.0886064209714,0.43049070386739
"marmoset","Inh SST CBLN4","CS201912132_33","mouse","Pvalb Il1rapl2","CS202002013_55",20.2370522312017,0.425875076557897
"marmoset","Inh SST AIM1","CS201912132_38","mouse","Pvalb Il1rapl2","CS202002013_55",21.3968750667966,0.389812691598425
"marmoset","Inh SST PCSK5","CS201912132_40","mouse","Pvalb Il1rapl2","CS202002013_55",21.468158477994,0.38759627566236
"marmoset","Inh PAX6 MEIS2","CS201912132_26","mouse","Pvalb Il1rapl2","CS202002013_55",22.3203025948521,0.361100548694435
"marmoset","Inh SST LOC108588801","CS201912132_28","mouse","Pvalb Il1rapl2","CS202002013_55",22.4119551348929,0.358250795197584
"marmoset","Inh SST LTBP1","CS201912132_37","mouse","Pvalb Il1rapl2","CS202002013_55",22.6277678699391,0.351540527308781
"marmoset","Inh SST LOC103788138","CS201912132_29","mouse","Pvalb Il1rapl2","CS202002013_55",23.0454357343863,0.338553975526354
"marmoset","Inh PAX6 ANKRD6","CS201912132_9","mouse","Pvalb Il1rapl2","CS202002013_55",23.1476595820685,0.335375528237666
"marmoset","Inh VIP LOC108589153","CS201912132_19","mouse","Pvalb Il1rapl2","CS202002013_55",23.3096075632255,0.330340077770012
"marmoset","Inh VIP FIGN","CS201912132_20","mouse","Pvalb Il1rapl2","CS202002013_55",23.4219778968926,0.326846145674211
"marmoset","Inh SNCG LOC108587895","CS201912132_18","mouse","Pvalb Il1rapl2","CS202002013_55",23.4664203591167,0.325464295677742
"marmoset","Inh LAMP5 TRPC6","CS201912132_4","mouse","Pvalb Il1rapl2","CS202002013_55",23.6173266089282,0.320772165891643
"marmoset","Inh VIP GPR149","CS201912132_21","mouse","Pvalb Il1rapl2","CS202002013_55",23.6630041899358,0.319351912332427
"marmoset","Inh VIP CIT","CS201912132_24","mouse","Pvalb Il1rapl2","CS202002013_55",23.7655494020875,0.31616347285454
"marmoset","Inh GAD1 LOC108589948","CS201912132_14","mouse","Pvalb Il1rapl2","CS202002013_55",23.7855158815824,0.315542654874645
"marmoset","Inh VIP LOC100397259","CS201912132_16","mouse","Pvalb Il1rapl2","CS202002013_55",23.9850331683609,0.309339061548958
"marmoset","Inh VIP LOC108588071","CS201912132_22","mouse","Pvalb Il1rapl2","CS202002013_55",24.145224460614,0.304358231829888
"marmoset","Inh GAD1 NPSR1","CS201912132_17","mouse","Pvalb Il1rapl2","CS202002013_55",24.1703052834648,0.303578393512356
"marmoset","Inh VIP VAT1L","CS201912132_23","mouse","Pvalb Il1rapl2","CS202002013_55",24.2231942301786,0.301933916875098
"marmoset","Inh VIP THSD7B","CS201912132_15","mouse","Pvalb Il1rapl2","CS202002013_55",25.2336091311789,0.270517074569205
"marmoset","Inh VIP LOC108588539","CS201912132_25","mouse","Pvalb Il1rapl2","CS202002013_55",25.295645042569,0.268588191252544
"marmoset","Inh SNCG CNTN4","CS201912132_11","mouse","Pvalb Il1rapl2","CS202002013_55",25.4339085356306,0.264289162849579
"marmoset","Inh GAD1 PCP4","CS201912132_13","mouse","Pvalb Il1rapl2","CS202002013_55",25.9148429783704,0.249335462610132
"marmoset","Inh PAX6 HMBOX1","CS201912132_7","mouse","Pvalb Il1rapl2","CS202002013_55",26.0452617784946,0.2452803493362
"marmoset","Inh LAMP5 WWP1","CS201912132_5","mouse","Pvalb Il1rapl2","CS202002013_55",26.048413348717,0.245182357526503
"marmoset","Inh PAX6 CDH4","CS201912132_12","mouse","Pvalb Il1rapl2","CS202002013_55",26.207668442698,0.240230637031231
